Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Total_Income_log,EMI,EMI_Ratio,Loan_Income_Ratio,Income_Category,ApplicantIncome_log,CoapplicantIncome_log,LoanAmount_log
Male,Yes,1,Graduate,Yes,10513,3850.0,160.0,180.0,0.0,Urban,N,14363.0,9.572480355345974,888.8888888888889,0.7426489359233215,11.139734038849822,High,9.260462981379394,8.25608813381491,5.081404364984463
Male,Yes,0,Graduate,No,6080,2569.0,182.0,360.0,1.0,Rural,N,8649.0,9.065314599925925,505.55555555555554,0.7014298377461748,21.042895132385247,High,8.71292443512011,7.851661177889265,5.209486152841421
Male,No,0,Graduate,Yes,20166,0.0,650.0,480.0,1.0,Urban,Y,20166.0,9.911802884139842,1354.1666666666667,0.8058117623723099,32.2324704948924,High,9.911802884139842,0.0,6.478509642208569
Male,No,0,Graduate,No,2014,1929.0,74.0,360.0,1.0,Urban,Y,3943.0,8.279950715722526,205.55555555555554,0.6255811987488376,18.76743596246513,Low,7.608374474380783,7.5652752818989315,4.31748811353631
Male,No,0,Graduate,No,2718,0.0,70.0,360.0,1.0,Semiurban,Y,2718.0,7.908019444632471,194.44444444444446,0.8584743684081433,25.754231052244297,Low,7.908019444632471,0.0,4.2626798770413155
Male,Yes,0,Graduate,Yes,3459,0.0,25.0,120.0,1.0,Semiurban,Y,3459.0,8.14902386805177,208.33333333333334,0.7227522405319456,7.227522405319457,Low,8.14902386805177,0.0,3.258096538021482
Male,No,0,Graduate,No,4895,0.0,102.0,360.0,1.0,Semiurban,Y,4895.0,8.496173824192162,283.3333333333333,0.6945863125638406,20.83758937691522,Medium,8.496173824192162,0.0,4.634728988229636
Male,Yes,3,Graduate,No,4000,7750.0,290.0,360.0,1.0,Semiurban,N,11750.0,9.371693622333941,805.5555555555555,0.8226950354609929,24.680851063829788,High,8.294299608857235,8.955577146281511,5.673323267171493
Female,Yes,0,Graduate,No,4583,0.0,84.0,360.0,1.0,Rural,N,4583.0,8.430327258394575,233.33333333333334,0.6109535238926467,18.328605716779403,Medium,8.430327258394575,0.0,4.442651256490317
Male,Yes,2,Graduate,Yes,3316,3500.0,88.0,360.0,1.0,Urban,Y,6816.0,8.827174771362785,244.44444444444446,0.430359937402191,12.910798122065728,Medium,8.106816038947052,8.160803920954665,4.48863636973214
Male,No,0,Graduate,No,14999,0.0,242.0,360.0,0.0,Semiurban,N,14999.0,9.615805480084347,672.2222222222222,0.5378136320199124,16.134408960597373,High,9.615805480084347,0.0,5.493061443340548
Male,Yes,2,Not Graduate,No,4200,1430.0,129.0,360.0,1.0,Rural,N,5630.0,8.636042325254618,358.3333333333333,0.7637655417406749,22.912966252220247,Medium,8.343077871169383,7.266128779556451,4.867534450455582
Male,Yes,2,Graduate,No,5042,2083.0,185.0,360.0,1.0,Rural,N,7125.0,8.871505346165781,513.8888888888889,0.8654970760233919,25.964912280701753,Medium,8.525756422076725,7.642044402873258,5.225746673713202
Male,No,0,Graduate,No,5417,0.0,168.0,360.0,1.0,Urban,Y,5417.0,8.59748202264504,466.6666666666667,1.0337825364592947,31.013476093778845,Medium,8.59748202264504,0.0,5.1298987149230735
Male,No,0,Graduate,Yes,6950,0.0,175.0,180.0,1.0,Semiurban,Y,6950.0,8.846640813100485,972.2222222222222,1.6786570743405276,25.179856115107913,Medium,8.846640813100485,0.0,5.170483995038151
Male,Yes,0,Graduate,No,2698,2034.0,122.0,360.0,1.0,Semiurban,Y,4732.0,8.462314529906248,338.8888888888889,0.8593970132431672,25.78191039729501,Medium,7.900636613018005,7.618251097876695,4.812184355372417
Male,Yes,2,Graduate,No,11757,0.0,187.0,180.0,1.0,Urban,Y,11757.0,9.3722891389622,1038.888888888889,1.0603612032547987,15.905418048821979,High,9.3722891389622,0.0,5.236441962829949
Female,Yes,0,Graduate,No,2330,4486.0,100.0,360.0,1.0,Semiurban,Y,6816.0,8.827174771362785,277.77777777777777,0.4890453834115806,14.671361502347418,Medium,7.754052639035757,8.408939605975984,4.61512051684126
Female,Yes,2,Graduate,No,14866,0.0,70.0,360.0,1.0,Urban,Y,14866.0,9.60689927061335,194.44444444444446,0.15695771110812146,4.708731333243644,High,9.60689927061335,0.0,4.2626798770413155
Male,Yes,1,Graduate,No,1538,1425.0,30.0,360.0,1.0,Urban,Y,2963.0,7.994294986415977,83.33333333333333,0.3374957813027337,10.12487343908201,Low,7.338888133838879,7.262628600974241,3.4339872044851463
Female,No,0,Graduate,No,10000,1666.0,225.0,360.0,1.0,Rural,N,11666.0,9.364519622823858,625.0,0.6428938796502658,19.286816389507973,High,9.210440366976517,7.418780882750794,5.420534999272286
Male,Yes,0,Graduate,No,4860,830.0,125.0,360.0,1.0,Semiurban,Y,5690.0,8.646641258603124,347.22222222222223,0.7322788517867603,21.968365553602812,Medium,8.488999457045455,6.7226297948554485,4.836281906951478
Male,No,0,Graduate,No,6277,0.0,118.0,360.0,0.0,Rural,N,6277.0,8.744806737401898,327.77777777777777,0.6266263076841379,18.798789230524136,Medium,8.744806737401898,0.0,4.77912349311153
Male,Yes,0,Graduate,Yes,2577,3750.0,152.0,360.0,1.0,Rural,Y,6327.0,8.75273950944749,422.22222222222223,0.8008008008008008,24.024024024024023,Medium,7.8547691834991324,8.229777750081887,5.030437921392435
Male,No,0,Graduate,No,9166,0.0,244.0,360.0,1.0,Urban,N,9166.0,9.123365357961776,677.7777777777778,0.8873372608917013,26.620117826751038,High,9.123365357961776,0.0,5.501258210544727
Male,Yes,2,Not Graduate,No,2281,0.0,113.0,360.0,1.0,Rural,N,2281.0,7.732807530422021,313.8888888888889,1.6513225193628527,49.53967558088558,Low,7.732807530422021,0.0,4.736198448394496
Male,No,0,Graduate,No,3254,0.0,50.0,360.0,1.0,Urban,Y,3254.0,8.08794755464267,138.88888888888889,0.5121901249743904,15.365703749231715,Low,8.08794755464267,0.0,3.9318256327243257
Male,Yes,3,Graduate,No,39999,0.0,600.0,180.0,0.0,Semiurban,Y,39999.0,10.596634733096073,3333.3333333333335,1.0000250006250158,15.000375009375235,High,10.596634733096073,0.0,6.398594934535208
Male,Yes,1,Graduate,No,6000,0.0,160.0,360.0,1.0,Rural,Y,6000.0,8.699681400989514,444.44444444444446,0.888888888888889,26.666666666666668,Medium,8.699681400989514,0.0,5.081404364984463
Male,Yes,1,Graduate,No,9538,0.0,187.0,360.0,1.0,Urban,Y,9538.0,9.163143937145207,519.4444444444445,0.6535262458936185,19.605787376808554,High,9.163143937145207,0.0,5.236441962829949
Male,No,0,Graduate,No,2980,2083.0,120.0,360.0,1.0,Rural,Y,5063.0,8.529911963824013,333.3333333333333,0.7900454276120876,23.70136282836263,Medium,8.000014093678072,7.642044402873258,4.795790545596741
Male,Yes,0,Graduate,No,4583,5625.0,255.0,360.0,1.0,Semiurban,Y,10208.0,9.231024963169016,708.3333333333334,0.8326802507836991,24.980407523510973,High,8.430327258394575,8.635153989049803,5.545177444479562
Male,Yes,0,Not Graduate,No,1863,1041.0,98.0,360.0,1.0,Semiurban,Y,2904.0,7.974188669286011,272.22222222222223,1.1248852157943068,33.7465564738292,Low,7.530479995245536,6.948897222313312,4.59511985013459
Male,Yes,0,Graduate,No,7933,0.0,275.0,360.0,1.0,Urban,N,7933.0,8.978912601074276,763.8888888888889,1.1555107357451992,34.665322072355984,Medium,8.978912601074276,0.0,5.62040086571715
Male,Yes,1,Graduate,No,3089,1280.0,121.0,360.0,0.0,Semiurban,N,4369.0,8.382518288089635,336.1111111111111,0.9231708247501335,27.695124742504007,Medium,8.035926369891792,7.155396301896734,4.804021044733257
Male,Yes,2,Graduate,No,4167,1447.0,158.0,360.0,1.0,Rural,Y,5614.0,8.633196867172543,438.8888888888889,0.9381308633178959,28.14392589953687,Medium,8.335191583433202,7.277938572945661,5.0689042022202315
Male,Yes,0,Graduate,No,9323,0.0,75.0,180.0,1.0,Urban,Y,9323.0,9.140347000155648,416.6666666666667,0.5363080553469913,8.04462083020487,High,9.140347000155648,0.0,4.330733340286331
Male,Yes,0,Graduate,No,3707,3166.0,182.0,360.0,1.0,Rural,Y,6873.0,8.835501457409778,505.55555555555554,0.8826810223580193,26.480430670740578,Medium,8.218247926685745,8.06054004653864,5.209486152841421
Female,Yes,0,Graduate,No,4583,0.0,112.0,360.0,1.0,Rural,N,4583.0,8.430327258394575,311.1111111111111,0.8146046985235289,24.43814095570587,Medium,8.430327258394575,0.0,4.727387818712341
Male,Yes,0,Graduate,No,2439,3333.0,129.0,360.0,1.0,Rural,Y,5772.0,8.660947155060933,358.3333333333333,0.7449757449757449,22.34927234927235,Medium,7.799753318287247,8.111928063310739,4.867534450455582
Male,No,0,Graduate,No,2237,0.0,63.0,480.0,0.0,Semiurban,N,2237.0,7.71333788887187,131.25,0.7040679481448369,28.162717925793473,Low,7.71333788887187,0.0,4.1588830833596715
Male,Yes,2,Graduate,No,8000,0.0,200.0,360.0,1.0,Semiurban,Y,8000.0,8.987321812850125,555.5555555555555,0.8333333333333334,25.0,Medium,8.987321812850125,0.0,5.303304908059076
Male,Yes,0,Not Graduate,No,1820,1769.0,95.0,360.0,1.0,Rural,Y,3589.0,8.185907481482324,263.8888888888889,0.8823256245936659,26.469768737809975,Low,7.507141079727608,7.478734825567875,4.564348191467836
Male,Yes,3,Graduate,No,51763,0.0,700.0,300.0,1.0,Urban,Y,51763.0,10.85445020594156,2333.3333333333335,0.5409269169097619,13.523172922744045,High,10.85445020594156,0.0,6.55250788703459
Male,Yes,3,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,N,3522.0,8.167068178341237,450.0,1.5332197614991483,22.998296422487222,Low,8.167068178341237,0.0,4.406719247264253
Male,Yes,0,Graduate,No,5708,5625.0,187.0,360.0,1.0,Semiurban,Y,11333.0,9.335562336729565,519.4444444444445,0.5500161769463808,16.500485308391422,High,8.64979915596426,8.635153989049803,5.236441962829949
Male,Yes,0,Not Graduate,Yes,4344,736.0,87.0,360.0,1.0,Semiurban,N,5080.0,8.533263371593732,241.66666666666666,0.5708661417322834,17.125984251968504,Medium,8.376781037699493,6.602587892189336,4.477336814478207
Male,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,Y,5461.0,8.60557030203365,322.22222222222223,0.7080510285051578,21.241530855154732,Medium,8.159946655578548,7.583247524303362,4.762173934797756
Male,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,Y,3664.0,8.206583614320753,280.55555555555554,0.9188500727802038,27.565502183406114,Low,7.6236419465115715,7.3901814282264295,4.624972813284271
Male,Yes,3,Graduate,No,5516,11300.0,495.0,360.0,0.0,Semiurban,N,16816.0,9.73014555852275,1375.0,0.9812083729781161,29.436251189343484,High,8.61558951327243,9.332646496360152,6.206575926724928
Male,Yes,1,Graduate,No,3750,0.0,116.0,360.0,1.0,Semiurban,Y,3750.0,8.229777750081887,322.22222222222223,1.031111111111111,30.933333333333334,Low,8.229777750081887,0.0,4.762173934797756
Male,No,0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,N,3784.0,8.23880116587155,212.5,0.6738900634249472,26.955602536997887,Low,7.755338812846501,7.280697195384741,4.634728988229636
Male,Yes,1,Graduate,No,6400,7250.0,180.0,360.0,0.0,Urban,N,13650.0,9.521568058002977,500.0,0.43956043956043955,13.186813186813186,High,8.764209507142004,8.888894669371593,5.198497031265826
Male,No,0,Graduate,No,1916,5063.0,67.0,360.0,1.0,Rural,N,6979.0,8.850804195756417,186.11111111111111,0.32000764197353965,9.60022925920619,Medium,7.558516743045645,8.529911963824013,4.219507705176107
Male,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,Y,4600.0,8.434028950155469,405.55555555555554,1.0579710144927537,15.869565217391305,Medium,8.434028950155469,0.0,4.30406509320417
Male,Yes,1,Graduate,No,33846,0.0,260.0,360.0,1.0,Semiurban,N,33846.0,10.429605648120413,722.2222222222222,0.2560617699777423,7.68185309933227,High,10.429605648120413,0.0,5.564520407322694
Female,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,Y,3625.0,8.195885391314796,300.0,0.9931034482758622,29.79310344827586,Low,8.195885391314796,0.0,4.6913478822291435
Male,Yes,0,Graduate,Yes,39147,4750.0,120.0,360.0,1.0,Semiurban,Y,43897.0,10.6896240399389,333.3333333333333,0.09112240016402032,2.7336720049206096,High,10.57510461454571,8.46611040118692,4.795790545596741
Male,Yes,1,Graduate,Yes,2178,0.0,66.0,300.0,0.0,Rural,N,2178.0,7.68662133494462,220.0,1.2121212121212122,30.303030303030305,Low,7.68662133494462,0.0,4.204692619390966
Male,Yes,0,Graduate,No,2383,2138.0,58.0,360.0,1.0,Rural,Y,4521.0,8.416709652837914,161.11111111111111,0.4276340042763401,12.829020128290201,Medium,7.776535028185241,7.668093709082406,4.07753744390572
Male,Yes,0,Graduate,Yes,674,5296.0,168.0,360.0,1.0,Rural,Y,5970.0,8.694669696546992,466.6666666666667,0.9380234505862647,28.14070351758794,Medium,6.51471269087253,8.574895901544526,5.1298987149230735
Male,Yes,0,Graduate,No,9328,0.0,188.0,180.0,1.0,Rural,Y,9328.0,9.140883106960962,1044.4444444444443,1.3436249285305888,20.154373927958833,High,9.140883106960962,0.0,5.241747015059643
Male,No,0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,Y,4885.0,8.494129251817686,133.33333333333334,0.32753326509723646,9.825997952917094,Medium,8.494129251817686,0.0,3.8918202981106265
Male,No,0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,N,12000.0,9.392745258631441,455.55555555555554,0.45555555555555555,13.666666666666666,High,9.392745258631441,0.0,5.10594547390058
Male,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,N,6033.0,8.705165419719007,444.44444444444446,0.8840267418089397,26.52080225426819,Medium,8.705165419719007,0.0,5.081404364984463
Male,No,0,Graduate,No,3858,0.0,76.0,360.0,1.0,Semiurban,Y,3858.0,8.258163361537619,211.11111111111111,0.6566442025228961,19.699326075686884,Low,8.258163361537619,0.0,4.343805421853684
Male,No,0,Graduate,No,4191,0.0,120.0,360.0,1.0,Rural,Y,4191.0,8.340933226000878,333.3333333333333,0.954426151276545,28.63278453829635,Medium,8.340933226000878,0.0,4.795790545596741
Male,Yes,1,Graduate,No,3125,2583.0,170.0,360.0,1.0,Semiurban,N,5708.0,8.64979915596426,472.22222222222223,0.9927587012380285,29.782761037140855,Medium,8.047509510981422,7.857093864902493,5.14166355650266
Male,No,0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,Y,12083.0,9.399637542506563,519.4444444444445,0.515876300035863,15.476289001075891,High,9.0280988119824,8.229777750081887,5.236441962829949
Female,No,0,Not Graduate,No,1907,2365.0,120.0,360.0,1.0,Urban,Y,4272.0,8.360071435644025,333.3333333333333,0.9363295880149812,28.089887640449437,Medium,7.553810852008231,7.768956044538332,4.795790545596741
Female,Yes,0,Graduate,No,3416,2816.0,113.0,360.0,1.0,Semiurban,Y,6232.0,8.73761303680885,313.8888888888889,0.6044073598630724,18.13222079589217,Medium,8.136518252115291,7.943427767876373,4.736198448394496
Male,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,N,11000.0,9.305741456739435,230.55555555555554,0.2515151515151515,7.545454545454546,High,9.305741456739435,0.0,4.430816798843313
Male,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,Y,5100.0,8.537191877922927,250.0,0.5882352941176471,17.647058823529413,Medium,7.8636512654486515,7.824445930877619,4.51085950651685
Male,No,2,Graduate,No,4923,0.0,166.0,360.0,0.0,Semiurban,Y,4923.0,8.501876487304344,461.1111111111111,1.1239758954566998,33.719276863701,Medium,8.501876487304344,0.0,5.117993812416755
Male,Yes,3,Not Graduate,No,3992,0.0,128.0,180.0,1.0,Urban,N,3992.0,8.292298107063221,711.1111111111111,2.1376085504342015,32.06412825651302,Low,8.292298107063221,0.0,4.859812404361672
Male,Yes,1,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,Y,4583.0,8.430327258394575,375.0,0.9818895919703251,29.456687759109755,Medium,8.160803920954665,6.988413181999592,4.912654885736052
Male,Yes,2,Not Graduate,No,3917,0.0,124.0,360.0,1.0,Semiurban,Y,3917.0,8.273336598504486,344.44444444444446,1.0552293421836438,31.65688026550932,Low,8.273336598504486,0.0,4.8283137373023015
Female,No,0,Not Graduate,No,4408,0.0,120.0,360.0,1.0,Semiurban,Y,4408.0,8.391403185357937,333.3333333333333,0.9074410163339383,27.22323049001815,Medium,8.391403185357937,0.0,4.795790545596741
Female,No,0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,Y,3244.0,8.08487062913819,222.22222222222223,0.8220304151253597,24.66091245376079,Low,8.08487062913819,0.0,4.394449154672439
Male,No,0,Not Graduate,No,3975,2531.0,55.0,360.0,1.0,Rural,Y,6506.0,8.780633799494984,152.77777777777777,0.2817911671277795,8.453735013833384,Medium,8.288031567776464,7.836764783264067,4.02535169073515
Male,No,0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,Y,2479.0,7.8160138391590275,163.88888888888889,0.7933306440769127,23.79991932230738,Low,7.8160138391590275,0.0,4.0943445622221
Male,No,0,Graduate,No,3418,0.0,127.0,360.0,1.0,Semiurban,N,3418.0,8.137103389639302,352.77777777777777,1.2385410571484299,37.15623171445289,Low,8.137103389639302,0.0,4.852030263919617
Female,No,0,Graduate,No,10000,0.0,214.0,360.0,1.0,Semiurban,N,10000.0,9.210440366976517,594.4444444444445,0.7133333333333333,21.4,High,9.210440366976517,0.0,5.3706380281276624
Male,Yes,3,Graduate,No,3430,1250.0,128.0,360.0,0.0,Semiurban,N,4680.0,8.45126704130007,355.55555555555554,0.9116809116809117,27.35042735042735,Medium,8.14060704285845,7.1316985104669115,4.859812404361672
Male,Yes,1,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,Y,7787.0,8.960339366492091,666.6666666666666,1.0273532811095416,30.820598433286246,Medium,8.960339366492091,0.0,5.484796933490655
Male,Yes,3,Not Graduate,Yes,5703,0.0,130.0,360.0,1.0,Rural,Y,5703.0,8.648922962094131,361.1111111111111,0.7598340054941843,22.79502016482553,Medium,8.648922962094131,0.0,4.875197323201151
Male,Yes,0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,Y,6194.0,8.731497794063243,380.55555555555554,0.7372726294263265,22.118178882789795,Medium,8.062747901086354,8.013674142832684,4.927253685157205
Male,Yes,3,Not Graduate,No,3850,983.0,100.0,360.0,1.0,Semiurban,Y,4833.0,8.483429561263428,277.77777777777777,0.6897027381198704,20.69108214359611,Medium,8.25608813381491,6.891625897052253,4.61512051684126
Male,Yes,0,Graduate,No,150,1800.0,135.0,360.0,1.0,Rural,N,1950.0,7.576097340623111,375.0,2.3076923076923075,69.23076923076923,Low,5.017279836814924,7.496097345175956,4.912654885736052
Male,Yes,0,Graduate,No,3727,1775.0,131.0,360.0,1.0,Semiurban,Y,5502.0,8.613048677059759,363.8888888888889,0.7936507936507937,23.80952380952381,Medium,8.223627175805483,7.4821189235521155,4.882801922586371
Male,Yes,2,Graduate,No,5000,0.0,72.0,360.0,0.0,Semiurban,N,5000.0,8.517393171418904,200.0,0.48,14.4,Medium,8.517393171418904,0.0,4.290459441148391
Female,Yes,2,Graduate,No,4283,2383.0,127.0,360.0,1.0,Semiurban,Y,6666.0,8.80492526261806,352.77777777777777,0.635063506350635,19.05190519051905,Medium,8.36264243156764,7.776535028185241,4.852030263919617
Male,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,N,2221.0,7.706162970199576,166.66666666666666,0.9004952723998199,27.014858171994597,Low,7.706162970199576,0.0,4.110873864173311
Male,Yes,2,Graduate,No,4009,1717.0,116.0,360.0,1.0,Semiurban,Y,5726.0,8.652947112393857,322.22222222222223,0.6752823378740249,20.258470136220748,Medium,8.296546520300614,7.4489161025442,4.762173934797756
Male,No,0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,Y,5762.0,8.659213451436667,400.0,0.8330440819160013,24.99132245748004,Medium,7.99699040583765,7.934513463882263,4.976733742420574
Male,Yes,0,Graduate,No,7578,1010.0,175.0,360.0,1.0,Semiurban,Y,8588.0,9.058237593766226,486.1111111111111,0.6792423536717901,20.3772706101537,High,8.93313654381203,6.918695219020472,5.170483995038151
Male,Yes,0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,Y,6250.0,8.740496729931813,355.55555555555554,0.6826666666666666,20.48,Medium,8.740496729931813,0.0,4.859812404361672
Male,Yes,0,Graduate,No,3250,0.0,170.0,360.0,1.0,Rural,N,3250.0,8.086717920303906,472.22222222222223,1.7435897435897438,52.30769230769231,Low,8.086717920303906,0.0,5.14166355650266
Male,Yes,0,Not Graduate,Yes,4735,0.0,138.0,360.0,1.0,Urban,N,4735.0,8.462948176563842,383.3333333333333,0.9714889123548046,29.14466737064414,Medium,8.462948176563842,0.0,4.9344739331306915
Male,Yes,2,Graduate,No,6250,1695.0,210.0,360.0,1.0,Semiurban,Y,7945.0,8.980423936374544,583.3333333333334,0.8810572687224669,26.431718061674008,Medium,8.740496729931813,7.4360278163518485,5.351858133476067
Male,Yes,0,Graduate,No,4758,0.0,158.0,480.0,1.0,Semiurban,Y,4758.0,8.46779284112111,329.1666666666667,0.8301807482135352,33.2072299285414,Medium,8.46779284112111,0.0,5.0689042022202315
Male,No,0,Graduate,Yes,6400,0.0,200.0,360.0,1.0,Rural,Y,6400.0,8.764209507142004,555.5555555555555,1.0416666666666665,31.25,Medium,8.764209507142004,0.0,5.303304908059076
Male,Yes,1,Graduate,No,2491,2054.0,104.0,360.0,1.0,Semiurban,Y,4545.0,8.422003004412488,288.8888888888889,0.7627429409607628,22.882288228822883,Medium,7.820840879907344,7.628031126930335,4.653960350157523
Male,Yes,0,Graduate,No,3716,0.0,42.0,180.0,1.0,Rural,Y,3716.0,8.220672170297252,233.33333333333334,0.7534983853606028,11.302475780409042,Low,8.220672170297252,0.0,3.7612001156935624
Male,No,0,Not Graduate,No,3189,2598.0,120.0,360.0,1.0,Rural,Y,5787.0,8.663542087751374,333.3333333333333,0.6912044237083117,20.73613271124935,Medium,8.06777619577889,7.8628820346414905,4.795790545596741
Female,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,Y,8333.0,9.0280988119824,777.7777777777778,1.1200448017920719,33.60134405376215,High,9.0280988119824,0.0,5.638354669333745
Male,Yes,1,Graduate,No,3155,1779.0,140.0,360.0,1.0,Semiurban,Y,4934.0,8.504107951867582,388.8888888888889,0.9458181326847723,28.37454398054317,Medium,8.057060681965766,7.484368643286131,4.948759890378168
Male,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,Y,6760.0,8.818926087090677,472.22222222222223,0.8382642998027613,25.14792899408284,Medium,8.612685172875459,7.13966033596492,5.14166355650266
Male,Yes,0,Graduate,No,5746,0.0,255.0,360.0,1.0,Urban,N,5746.0,8.656433258507741,708.3333333333334,1.4792899408284026,44.37869822485207,Medium,8.656433258507741,0.0,5.545177444479562
Female,No,0,Graduate,Yes,3463,0.0,122.0,360.0,1.0,Urban,Y,3463.0,8.150179269682326,338.8888888888889,1.1743189912407355,35.229569737222064,Low,8.150179269682326,0.0,4.812184355372417
Female,No,1,Graduate,No,3812,0.0,112.0,360.0,1.0,Rural,Y,3812.0,8.246171559857563,311.1111111111111,0.9793634137810422,29.38090241343127,Low,8.246171559857563,0.0,4.727387818712341
Male,Yes,1,Graduate,No,3315,0.0,96.0,360.0,1.0,Semiurban,Y,3315.0,8.106514516255185,266.6666666666667,0.9653092006033184,28.959276018099548,Low,8.106514516255185,0.0,4.574710978503383
Male,Yes,2,Graduate,No,5819,5000.0,120.0,360.0,1.0,Rural,Y,10819.0,9.289151552400472,333.3333333333333,0.36971993714761064,11.09159811442832,High,8.669055540725484,8.517393171418904,4.795790545596741
Male,Yes,1,Not Graduate,No,2510,1983.0,140.0,180.0,1.0,Urban,N,4493.0,8.410498452745275,777.7777777777778,2.077305438088879,31.159581571333185,Medium,7.828436359157585,7.592870287844818,4.948759890378168
Male,No,0,Graduate,No,2965,5701.0,155.0,60.0,1.0,Urban,Y,8666.0,9.067277989134345,2583.3333333333335,3.577198246018925,17.88599123009462,High,7.994969522697877,8.648572269472618,5.049856007249537
Male,Yes,2,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,Y,7550.0,8.929435283803425,300.0,0.4768211920529802,14.304635761589404,Medium,8.740496729931813,7.170888478512505,4.6913478822291435
Male,Yes,0,Not Graduate,No,3406,4417.0,123.0,360.0,1.0,Semiurban,Y,7823.0,8.964951211714654,341.6666666666667,0.5240956154927777,15.722868464783332,Medium,8.133587417660966,8.393442383980062,4.820281565605037
Male,No,0,Graduate,Yes,6050,4333.0,120.0,180.0,1.0,Urban,N,10383.0,9.248021438943871,666.6666666666666,0.7704902244052778,11.557353366079168,High,8.707978826622321,8.374246182096304,4.795790545596741
Male,Yes,2,Graduate,No,9703,0.0,112.0,360.0,1.0,Urban,Y,9703.0,9.180293450623886,311.1111111111111,0.3847607269229447,11.542821807688345,High,9.180293450623886,0.0,4.727387818712341
Male,Yes,1,Not Graduate,No,6608,0.0,137.0,180.0,1.0,Urban,Y,6608.0,8.796187635470453,761.1111111111111,1.3821630347054077,20.732445520581113,Medium,8.796187635470453,0.0,4.927253685157205
Male,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,1.0,Semiurban,Y,4725.0,8.460834457746854,256.25,0.6507936507936508,26.03174603174603,Medium,7.9665866976384025,7.519692404116539,4.820281565605037
Male,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,1.0,Urban,Y,3677.0,8.210124405164267,250.0,0.8158825129181397,24.476475387544195,Low,7.501082124259871,7.533158807455563,4.51085950651685
Male,Yes,0,Not Graduate,No,1668,3890.0,201.0,360.0,0.0,Semiurban,N,5558.0,8.62317351495347,558.3333333333334,1.2054695933789132,36.1640878013674,Medium,7.419979923661835,8.266421472984554,5.308267697401205
Female,No,2,Graduate,No,3427,0.0,138.0,360.0,1.0,Urban,N,3427.0,8.13973227971767,383.3333333333333,1.342281879194631,40.26845637583892,Low,8.13973227971767,0.0,4.9344739331306915
Male,No,0,Not Graduate,Yes,2583,2167.0,104.0,360.0,1.0,Rural,Y,4750.0,8.46611040118692,288.8888888888889,0.7298245614035088,21.894736842105264,Medium,7.857093864902493,7.681560362559537,4.653960350157523
Male,Yes,1,Not Graduate,No,2661,7101.0,279.0,180.0,1.0,Semiurban,Y,9762.0,9.186355009225672,1550.0,1.9053472649047327,28.58020897357099,High,7.8868329989550565,8.868131713503033,5.634789603169249
Male,No,0,Graduate,Yes,16250,0.0,192.0,360.0,0.0,Urban,N,16250.0,9.69590972432601,533.3333333333334,0.39384615384615385,11.815384615384616,High,9.69590972432601,0.0,5.262690188904886
Female,No,3,Graduate,No,3083,0.0,255.0,360.0,1.0,Rural,Y,3083.0,8.03398273468322,708.3333333333334,2.7570548167369444,82.71164450210834,Low,8.03398273468322,0.0,5.545177444479562
Male,No,0,Not Graduate,No,6045,0.0,115.0,360.0,0.0,Rural,N,6045.0,8.707152175339404,319.44444444444446,0.6341328921974083,19.02398676592225,Medium,8.707152175339404,0.0,4.7535901911063645
Male,Yes,3,Graduate,No,5250,0.0,94.0,360.0,1.0,Urban,N,5250.0,8.566173813637858,261.1111111111111,0.5968253968253968,17.904761904761905,Medium,8.566173813637858,0.0,4.553876891600541
